file_name,subID,phase,trial,stim,stim_cat,resp_cat,resp_time,correct,hit,event,prev_resp_same_cat,prev_resp_correct,prev_resp_hit,next_resp_same_cat,next_resp_correct,next_resp_hit,next_cat_change,RewP,stim_SPN,fdbk_SPN
F3_Acq,F03,acq,43,4m,4,4,13063,correct,1,85,4,correct,1,4,correct,1,0,7.9262,5.9399,-28.6983
F3_Acq,F03,acq,44,4c,4,4,9223,correct,1,87,4,correct,1,4,correct,1,0,7.0993,3.0436,23.3366
F3_Acq,F03,acq,45,3i,3,3,11393,correct,1,89,3,correct,1,3,correct,1,0,-0.1938,-18.7539,3.5323
F3_Acq,F03,acq,46,3e,3,3,14065,correct,1,91,3,correct,1,3,correct,1,0,15.2998,-5.8892,-22.0347
F3_Acq,F03,acq,47,4j,4,4,13898,correct,1,93,4,correct,1,4,correct,1,0,8.5786,4.3352,8.7465
F3_Acq,F03,acq,48,3p,3,3,8889,correct,1,95,3,correct,1,3,correct,1,0,3.037,6.7129,-20.1883
F3_Acq,F03,acq,49,3o,3,3,9556,correct,1,97,3,correct,1,3,correct,1,0,-9.6813,4.7824,-9.4774
F3_Acq,F03,acq,50,5n,5,1,63994,incorrect,-1,99,3,incorrect,-1,5,correct,1,1,14.1632,25.8634,-17.5575
F3_Acq,F03,acq,51,1p,1,1,68669,correct,1,101,1,correct,1,1,correct,1,0,2.6555,7.4215,6.3049
F3_Acq,F03,acq,52,2b,2,2,13731,correct,1,103,3,incorrect,-1,2,correct,1,0,-12.9449,18.9013,-33.143
F3_Acq,F03,acq,53,2c,2,2,11894,correct,1,105,2,correct,1,2,correct,1,0,-0.1969,22.0382,-9.8059
F3_Acq,F03,acq,54,4p,4,4,16736,correct,1,107,4,correct,1,4,correct,1,0,3.2102,-14.5991,-2.992
F3_Acq,F03,acq,55,1g,1,1,33269,correct,1,109,1,correct,1,1,correct,1,0,18.7478,7.7753,-32.6152
F3_Acq,F03,acq,56,3h,3,3,16904,correct,1,111,3,correct,1,3,correct,1,0,-1.347,1.6966,-22.4512
F3_Acq,F03,acq,57,2f,2,2,14232,correct,1,113,2,correct,1,2,correct,1,0,0.128,5.9174,-13.3193
F3_Acq,F03,acq,58,5m,5,5,26923,correct,1,115,1,incorrect,-1,5,correct,1,0,14.0632,-5.6833,29.5243
F3_Acq,F03,acq,59,4n,4,4,14566,correct,1,117,4,correct,1,4,correct,1,0,-5.952,-25.6751,-52.5949
F3_Acq,F03,acq,60,1i,1,1,15234,correct,1,119,1,correct,1,1,correct,1,0,16.2983,-9.1985,-27.2024
F3_Acq,F03,acq,61,2l,2,2,11060,correct,1,121,2,correct,1,2,correct,1,0,7.5457,-15.8061,-2.3925
F3_Acq,F03,acq,62,3b,3,3,15567,correct,1,123,3,correct,1,3,correct,1,0,-2.1121,8.0036,-26.2251
F3_Acq,F03,acq,63,4e,4,4,10392,correct,1,125,4,correct,1,4,correct,1,0,0.9124,-20.7315,13.6289
F3_Acq,F03,acq,64,5a,5,5,7719,correct,1,127,5,correct,1,5,correct,1,0,5.9147,-0.6609,-33.4546
F3_Acq,F03,acq,65,3a,3,3,20076,correct,1,129,3,correct,1,3,correct,1,0,6.7264,-3.4998,-36.4155
F3_Acq,F03,acq,66,4i,4,4,11895,correct,1,131,4,correct,1,4,correct,1,0,1.6767,21.2599,-15.5046
F3_Acq,F03,acq,67,3k,3,3,10058,correct,1,133,3,correct,1,3,correct,1,0,19.2009,-1.2776,-28.4164
F3_Acq,F03,acq,68,5j,5,5,18573,correct,1,135,5,correct,1,5,correct,1,0,13.1302,-7.4132,21.8414
F3_Acq,F03,acq,69,5c,5,5,21746,correct,1,137,5,correct,1,5,correct,1,0,4.9886,0.0222,-17.5987
F3_Acq,F03,acq,70,3c,3,3,13230,correct,1,139,3,correct,1,,,,,4.0554,-19.4568,-23.0114
F3_Acq,F03,acq,71,1e,1,1,19910,correct,1,141,1,correct,1,1,correct,1,0,-16.5701,-13.7703,4.4398
F3_Acq,F03,acq,72,5d,5,5,24418,correct,1,143,5,correct,1,5,correct,1,0,17.0775,5.3712,-29.3506
F3_Acq,F03,acq,73,1a,1,1,16068,correct,1,145,1,correct,1,1,correct,1,0,4.8461,-24.8879,-34.1348
F3_Acq,F03,acq,74,1o,1,1,16403,correct,1,147,1,correct,1,1,correct,1,0,2.9854,-10.3878,-21.8718
F3_Acq,F03,acq,75,5l,5,5,19743,correct,1,149,5,correct,1,5,correct,1,0,1.4927,-18.1449,-12.1534
F3_Acq,F03,acq,76,2i,2,2,12229,correct,1,151,2,correct,1,,,,,4.2233,-30.4293,-35.6492
F3_Acq,F03,acq,77,1l,1,1,14732,correct,1,153,1,correct,1,1,correct,1,0,-3.1699,17.0844,-25.4704
F3_Acq,F03,acq,78,1b,1,1,11060,correct,1,155,1,correct,1,,,,,-0.7361,8.1649,13.3678
F3_Acq,F03,acq,79,5f,5,5,19242,correct,1,157,5,correct,1,,,,,11.7717,-30.0601,-6.0894
F3_Acq,F03,acq,80,4d,4,4,15568,correct,1,159,4,correct,1,,,,,-1.8377,0.7189,-38.2984
F_4_Acq,F04,acq,1,1f,1,1,22915,correct,1,1,,,,,,,,8.9157,-4.3298,-14.3128
F_4_Acq,F04,acq,2,2m,2,2,27591,correct,1,3,,,,,,,,-0.9864,0.0988,-13.5812
F_4_Acq,F04,acq,3,5i,5,3,36608,incorrect,-1,5,,,,,,,,-2.8246,-3.7621,-0.4004
F_4_Acq,F04,acq,4,3g,3,2,20411,incorrect,-1,7,,,,,,,,24.2465,8.9834,29.6817
F_4_Acq,F04,acq,5,3l,3,4,25087,incorrect,-1,9,2,incorrect,-1,2,incorrect,-1,1,11.4022,3.1898,39.6055
F_4_Acq,F04,acq,6,1d,1,4,32601,incorrect,-1,11,1,correct,1,2,incorrect,-1,1,3.6034,6.9314,-8.9308
F_4_Acq,F04,acq,7,2d,2,3,26589,incorrect,-1,13,2,correct,1,4,incorrect,-1,1,16.4675,-5.9931,
F_4_Acq,F04,acq,8,4h,4,1,27257,incorrect,-1,15,,,,3,incorrect,-1,1,11.0606,3.5174,4.7606
F_4_Acq,F04,acq,9,5g,5,1,28426,incorrect,-1,17,3,incorrect,-1,3,incorrect,-1,1,5.4907,6.1819,24.7105
F_4_Acq,F04,acq,10,3j,3,2,36107,incorrect,-1,19,4,incorrect,-1,2,incorrect,-1,0,1.983,-4.489,6.5796
F_4_Acq,F04,acq,11,2k,2,4,48465,incorrect,-1,21,3,incorrect,-1,3,incorrect,-1,1,-0.3343,-5.4153,-10.5811
F_4_Acq,F04,acq,12,2j,2,3,38111,incorrect,-1,23,4,incorrect,-1,2,correct,1,1,3.0314,4.2041,6.1417
F_4_Acq,F04,acq,13,1m,1,2,41618,incorrect,-1,25,4,incorrect,-1,1,correct,1,1,-2.9828,14.7298,-7.4555
F_4_Acq,F04,acq,14,1k,1,1,29595,correct,1,27,2,incorrect,-1,3,incorrect,-1,1,6.4329,0.1432,-47.9208
F_4_Acq,F04,acq,15,2o,2,2,57649,correct,1,29,3,incorrect,-1,3,incorrect,-1,1,-8.2436,4.0471,17.9361
F_4_Acq,F04,acq,16,5h,5,3,34104,incorrect,-1,31,1,incorrect,-1,3,incorrect,-1,0,0.4708,-13.19,-13.7257
F_4_Acq,F04,acq,17,4o,4,3,33936,incorrect,-1,33,1,incorrect,-1,4,correct,1,1,-7.679,-9.0157,-28.9169
F_4_Acq,F04,acq,18,1h,1,3,33436,incorrect,-1,35,1,correct,1,3,incorrect,-1,0,2.228,1.3827,-11.8611
F_4_Acq,F04,acq,19,1n,1,3,29929,incorrect,-1,37,3,incorrect,-1,3,incorrect,-1,0,7.5632,-5.4012,-0.2523
F_4_Acq,F04,acq,20,4k,4,4,57482,correct,1,39,3,incorrect,-1,1,incorrect,-1,1,13.4252,-2.3601,-13.5763
F_4_Acq,F04,acq,21,5p,5,3,41117,incorrect,-1,41,3,incorrect,-1,1,incorrect,-1,1,14.8661,-4.0967,-21.2344
F_4_Acq,F04,acq,22,3d,3,2,35439,incorrect,-1,43,2,incorrect,-1,2,incorrect,-1,0,4.4225,-3.8148,-22.5284
F_4_Acq,F04,acq,23,4l,4,1,36609,incorrect,-1,45,4,correct,1,3,incorrect,-1,1,10.475,3.8666,-14.0849
F_4_Acq,F04,acq,24,3n,3,2,40449,incorrect,-1,47,2,incorrect,-1,2,incorrect,-1,0,3.5787,1.4797,
F_4_Acq,F04,acq,25,4a,4,3,73847,incorrect,-1,49,1,incorrect,-1,4,correct,1,1,9.4217,-3.3992,-22.781
F_4_Acq,F04,acq,26,5k,5,1,27925,incorrect,-1,51,3,incorrect,-1,1,incorrect,-1,0,4.6453,-5.3695,-40.1269
F_4_Acq,F04,acq,27,1c,1,3,56647,incorrect,-1,53,3,incorrect,-1,1,correct,1,1,12.9211,5.6502,-14.0854
F_4_Acq,F04,acq,28,2e,2,3,42286,incorrect,-1,55,2,correct,1,2,correct,1,1,-4.039,-21.7294,
F_4_Acq,F04,acq,29,2a,2,2,29261,correct,1,57,3,incorrect,-1,2,correct,1,0,-0.7604,5.1191,-12.1486
F_4_Acq,F04,acq,30,5b,5,1,36776,incorrect,-1,59,1,incorrect,-1,1,incorrect,-1,0,14.0469,-8.0295,31.9304
F_4_Acq,F04,acq,31,2g,2,2,30430,correct,1,61,2,correct,1,2,correct,1,0,-0.3864,-5.5226,-5.8738
F_4_Acq,F04,acq,32,2p,2,2,36441,correct,1,63,2,correct,1,2,correct,1,0,10.1935,-7.845,14.4402
F_4_Acq,F04,acq,33,2n,2,2,27424,correct,1,65,2,correct,1,2,correct,1,0,22.7055,-0.4659,-45.3208
F_4_Acq,F04,acq,34,4b,4,4,73345,correct,1,67,3,incorrect,-1,4,correct,1,0,30.2996,6.8563,20.2193
F_4_Acq,F04,acq,35,3f,3,2,25253,incorrect,-1,69,2,incorrect,-1,3,correct,1,1,13.3463,-4.8087,
F_4_Acq,F04,acq,36,5e,5,1,47797,incorrect,-1,71,1,incorrect,-1,1,incorrect,-1,0,1.6259,-9.7052,34.4407
F_4_Acq,F04,acq,37,1j,1,1,47128,correct,1,73,3,incorrect,-1,2,incorrect,-1,1,15.5637,2.8427,-16.607
F_4_Acq,F04,acq,38,4f,4,4,27090,correct,1,75,4,correct,1,4,correct,1,0,12.1976,0.0801,-5.4699
F_4_Acq,F04,acq,39,2h,2,2,32935,correct,1,77,2,correct,1,2,correct,1,0,18.3269,-1.4886,-3.3317
F_4_Acq,F04,acq,40,3m,3,3,52806,correct,1,79,2,incorrect,-1,2,incorrect,-1,1,19.1606,3.7004,-9.5601
F_4_Acq,F04,acq,41,4g,4,4,27925,correct,1,81,4,correct,1,4,correct,1,0,6.0391,-7.0205,-8.2446
F_4_Acq,F04,acq,42,5o,5,1,32601,incorrect,-1,83,1,incorrect,-1,5,correct,1,1,5.9875,-0.971,-19.9805
F_4_Acq,F04,acq,43,4m,4,4,23917,correct,1,85,4,correct,1,4,correct,1,0,12.0365,-19.2348,-67.2753
F_4_Acq,F04,acq,44,4c,4,4,24919,correct,1,87,4,correct,1,4,correct,1,0,12.9241,-3.2622,2.946
F_4_Acq,F04,acq,45,3i,3,2,78188,incorrect,-1,89,3,correct,1,2,incorrect,-1,0,5.1848,16.467,-3.6215
F_4_Acq,F04,acq,46,3e,3,2,47629,incorrect,-1,91,2,incorrect,-1,2,incorrect,-1,0,8.5373,3.6107,-30.3943
F_4_Acq,F04,acq,47,4j,4,4,24753,correct,1,93,4,correct,1,4,correct,1,0,17.9638,3.2228,-20.3266
F_4_Acq,F04,acq,48,3p,3,2,30764,incorrect,-1,95,2,incorrect,-1,3,correct,1,1,-0.2212,10.7896,-24.619
F_4_Acq,F04,acq,49,3o,3,3,13397,correct,1,97,2,incorrect,-1,3,correct,1,0,-2.8535,-12.3558,20.3798
F_4_Acq,F04,acq,50,5n,5,5,61824,correct,1,99,1,incorrect,-1,1,incorrect,-1,1,3.4136,-1.459,10.9139
F_4_Acq,F04,acq,51,1p,1,2,66833,incorrect,-1,101,1,correct,1,5,incorrect,-1,1,-5.5611,-7.7055,15.1652
F_4_Acq,F04,acq,52,2b,2,2,27925,correct,1,103,2,correct,1,2,correct,1,0,10.4183,-1.9407,26.3474
F_4_Acq,F04,acq,53,2c,2,2,17739,correct,1,105,2,correct,1,2,correct,1,0,-7.8579,8.9922,7.4056
F_4_Acq,F04,acq,54,4p,4,4,21078,correct,1,107,4,correct,1,4,correct,1,0,1.8476,10.5933,11.5823
F_4_Acq,F04,acq,55,1g,1,5,67668,incorrect,-1,109,2,incorrect,-1,5,incorrect,-1,0,-4.6442,6.0117,-31.404
F_4_Acq,F04,acq,56,3h,3,3,69504,correct,1,111,3,correct,1,3,correct,1,0,-3.4386,-2.4321,-27.2974
F_4_Acq,F04,acq,57,2f,2,2,33269,correct,1,113,2,correct,1,2,correct,1,0,7.2428,-8.2093,-31.7863
F_4_Acq,F04,acq,58,5m,5,1,51805,incorrect,-1,115,5,correct,1,5,correct,1,1,18.811,-2.647,14.4551
F_4_Acq,F04,acq,59,4n,4,4,29094,correct,1,117,4,correct,1,4,correct,1,0,6.7816,-6.7014,44.4102
F_4_Acq,F04,acq,60,1i,1,5,77186,incorrect,-1,119,5,incorrect,-1,1,correct,1,1,12.0212,5.9889,4.6371
F_4_Acq,F04,acq,61,2l,2,2,23417,correct,1,121,2,correct,1,2,correct,1,0,1.2397,8.8948,2.5329
F_4_Acq,F04,acq,62,3b,3,3,37610,correct,1,123,3,correct,1,3,correct,1,0,23.6647,-0.342,-11.0012
F_4_Acq,F04,acq,63,4e,4,4,13899,correct,1,125,4,correct,1,4,correct,1,0,5.9038,8.0592,7.7353
F_4_Acq,F04,acq,64,5a,5,5,25086,correct,1,127,1,incorrect,-1,5,correct,1,0,-1.2875,3.6545,-7.4227
F_4_Acq,F04,acq,65,3a,3,3,25922,correct,1,129,3,correct,1,3,correct,1,0,-6.1643,7.3643,-16.5342
F_4_Acq,F04,acq,66,4i,4,4,21246,correct,1,131,4,correct,1,4,correct,1,0,-9.7228,-12.2745,-16.5549
F_4_Acq,F04,acq,67,3k,3,3,31599,correct,1,133,3,correct,1,3,correct,1,0,-4.4277,-1.2512,15.3041
F_4_Acq,F04,acq,68,5j,5,5,50802,correct,1,135,5,correct,1,5,correct,1,0,15.8885,17.0508,-21.9455
F_4_Acq,F04,acq,69,5c,5,5,56313,correct,1,137,5,correct,1,5,correct,1,0,13.7942,1.1519,-5.4621
F_4_Acq,F04,acq,70,3c,3,3,29428,correct,1,139,3,correct,1,,,,,-8.5452,9.7449,-9.707
F_4_Acq,F04,acq,71,1e,1,1,36776,correct,1,141,5,incorrect,-1,1,correct,1,0,0.3301,2.1955,-3.0036
F_4_Acq,F04,acq,72,5d,5,5,24251,correct,1,143,5,correct,1,5,correct,1,0,-2.6763,6.7886,-12.9382
F_4_Acq,F04,acq,73,1a,1,1,51136,correct,1,145,1,correct,1,1,correct,1,0,4.2254,21.2669,-1.3903
F_4_Acq,F04,acq,74,1o,1,1,45626,correct,1,147,1,correct,1,1,correct,1,0,-4.9564,-0.5841,-24.3236
F_4_Acq,F04,acq,75,5l,5,5,67334,correct,1,149,5,correct,1,5,correct,1,0,11.9712,-17.6616,-38.3613
F_4_Acq,F04,acq,76,2i,2,2,25587,correct,1,151,2,correct,1,,,,,2.1933,-11.7052,21.8781
F_4_Acq,F04,acq,77,1l,1,1,26256,correct,1,153,1,correct,1,1,correct,1,0,-7.6909,5.456,17.7508
F_4_Acq,F04,acq,78,1b,1,1,41618,correct,1,155,1,correct,1,,,,,4.1363,8.511,-12.1316
F_4_Acq,F04,acq,79,5f,5,5,20578,correct,1,157,5,correct,1,,,,,2.0498,-1.6243,-13.9182
F_4_Acq,F04,acq,80,4d,4,4,17405,correct,1,159,4,correct,1,,,,,8.8041,-0.1392,21.6836
F5_Acq,F05,acq,1,1f,1,1,13731,correct,1,1,,,,,,,,0.1196,-11.0474,-27.701
F5_Acq,F05,acq,2,2m,2,2,15234,correct,1,3,,,,,,,,6.9464,14.27,-13.3667
F5_Acq,F05,acq,3,5i,5,3,21580,incorrect,-1,5,,,,,,,,-1.6597,-4.3321,-14.6851
F5_Acq,F05,acq,4,3g,3,3,15902,correct,1,7,,,,,,,,1.4065,-4.873,-28.1638
F5_Acq,F05,acq,5,3l,3,3,24418,correct,1,9,3,correct,1,3,correct,1,0,3.4424,7.865,-10.351
F5_Acq,F05,acq,6,1d,1,4,17572,incorrect,-1,11,1,correct,1,4,incorrect,-1,0,9.1472,-2.7238,7.5511
F5_Acq,F05,acq,7,2d,2,2,13397,correct,1,13,2,correct,1,2,correct,1,0,-5.9429,4.6522,-10.1169
F5_Acq,F05,acq,8,4h,4,4,17572,correct,1,15,,,,4,correct,1,0,-12.8293,-1.7187,-2.9886
F5_Acq,F05,acq,9,5g,5,3,23583,incorrect,-1,17,3,incorrect,-1,1,incorrect,-1,1,-4.8669,-24.1547,-3.8558
F5_Acq,F05,acq,10,3j,3,3,27591,correct,1,19,3,correct,1,3,correct,1,0,4.4895,-6.8989,10.6428
F5_Acq,F05,acq,11,2k,2,2,13397,correct,1,21,2,correct,1,2,correct,1,0,2.9896,-21.4381,4.0691
F5_Acq,F05,acq,12,2j,2,2,11728,correct,1,23,2,correct,1,2,correct,1,0,5.4346,5.0247,8.581
F5_Acq,F05,acq,13,1m,1,4,22915,incorrect,-1,25,4,incorrect,-1,3,incorrect,-1,1,12.2587,12.8633,19.8329
F5_Acq,F05,acq,14,1k,1,3,11059,incorrect,-1,27,4,incorrect,-1,3,incorrect,-1,0,-11.5944,-0.8271,24.589
F5_Acq,F05,acq,15,2o,2,2,13731,correct,1,29,2,correct,1,2,correct,1,0,41.292,-6.2793,-18.8405
F5_Acq,F05,acq,16,5h,5,1,17572,incorrect,-1,31,3,incorrect,-1,3,incorrect,-1,1,14.8302,-7.2493,6.1077
F5_Acq,F05,acq,17,4o,4,4,25086,correct,1,33,4,correct,1,4,correct,1,0,26.5033,-13.1617,11.4026
F5_Acq,F05,acq,18,1h,1,3,17906,incorrect,-1,35,3,incorrect,-1,5,incorrect,-1,1,-0.0466,-25.3336,4.368
F5_Acq,F05,acq,19,1n,1,5,14232,incorrect,-1,37,3,incorrect,-1,1,correct,1,1,-1.4248,-4.7061,8.699
F5_Acq,F05,acq,20,4k,4,4,12562,correct,1,39,4,correct,1,4,correct,1,0,-10.564,-11.365,-6.1334
F5_Acq,F05,acq,21,5p,5,3,31599,incorrect,-1,41,1,incorrect,-1,1,incorrect,-1,1,,19.1579,-4.5099
F5_Acq,F05,acq,22,3d,3,3,25921,correct,1,43,3,correct,1,1,incorrect,-1,1,-4.9763,,8.4124
F5_Acq,F05,acq,23,4l,4,4,12395,correct,1,45,4,correct,1,4,correct,1,0,2.8854,10.5968,16.6511
F5_Acq,F05,acq,24,3n,3,1,33770,incorrect,-1,47,3,correct,1,3,correct,1,1,-4.3938,-3.4823,-7.9976
F5_Acq,F05,acq,25,4a,4,4,15568,correct,1,49,4,correct,1,4,correct,1,0,0.2741,-12.4355,-7.3007
F5_Acq,F05,acq,26,5k,5,1,29261,incorrect,-1,51,3,incorrect,-1,5,correct,1,1,-7.9118,-26.6392,-17.1584
F5_Acq,F05,acq,27,1c,1,1,25253,correct,1,53,5,incorrect,-1,1,correct,1,0,8.7757,-15.4264,-1.7972
F5_Acq,F05,acq,28,2e,2,2,13564,correct,1,55,2,correct,1,2,correct,1,0,-0.3687,-12.1121,-5.3035
F5_Acq,F05,acq,29,2a,2,2,11560,correct,1,57,2,correct,1,2,correct,1,0,-2.6321,-0.7579,9.966
F5_Acq,F05,acq,30,5b,5,5,25086,correct,1,59,1,incorrect,-1,5,correct,1,0,-7.6509,-16.1734,9.6215
F5_Acq,F05,acq,31,2g,2,2,12896,correct,1,61,2,correct,1,2,correct,1,0,-3.2194,-34.557,-12.1594
F5_Acq,F05,acq,32,2p,2,2,11727,correct,1,63,2,correct,1,2,correct,1,0,-3.5263,2.6037,-9.9467
F5_Acq,F05,acq,33,2n,2,2,8889,correct,1,65,2,correct,1,2,correct,1,0,-1.5379,8.6024,-16.8672
F5_Acq,F05,acq,34,4b,4,4,16236,correct,1,67,4,correct,1,4,correct,1,0,11.811,6.1966,0.3952
F5_Acq,F05,acq,35,3f,3,3,28092,correct,1,69,1,incorrect,-1,3,correct,1,0,-1.6758,27.3514,19.2067
F5_Acq,F05,acq,36,5e,5,5,22080,correct,1,71,5,correct,1,5,correct,1,0,6.7788,-14.1312,-3.2938
F5_Acq,F05,acq,37,1j,1,1,15902,correct,1,73,1,correct,1,1,correct,1,0,-6.0119,-5.4982,0.5762
F5_Acq,F05,acq,38,4f,4,4,13564,correct,1,75,4,correct,1,4,correct,1,0,22.4827,-16.7474,-17.0156
F5_Acq,F05,acq,39,2h,2,2,11060,correct,1,77,2,correct,1,2,correct,1,0,4.4599,3.9478,-11.7277
F5_Acq,F05,acq,40,3m,3,3,34270,correct,1,79,3,correct,1,3,correct,1,0,-8.5482,0.1317,-4.7234
F5_Acq,F05,acq,41,4g,4,4,11393,correct,1,81,4,correct,1,4,correct,1,0,-21.9815,-1.9648,-7.0358
F5_Acq,F05,acq,42,5o,5,5,25086,correct,1,83,5,correct,1,5,correct,1,0,-1.9523,-9.5395,2.9469
F5_Acq,F05,acq,43,4m,4,4,11727,correct,1,85,4,correct,1,4,correct,1,0,15.3435,-3.2223,19.068
F5_Acq,F05,acq,44,4c,4,4,33770,correct,1,87,4,correct,1,4,correct,1,0,-1.2491,-26.5875,-2.4802
F5_Acq,F05,acq,45,3i,3,3,21579,correct,1,89,3,correct,1,3,correct,1,0,12.4383,-25.1766,-6.53
F5_Acq,F05,acq,46,3e,3,3,22248,correct,1,91,3,correct,1,3,correct,1,0,4.1234,-13.448,-13.2158
F5_Acq,F05,acq,47,4j,4,4,11560,correct,1,93,4,correct,1,4,correct,1,0,-8.2695,-15.8209,21.1992
F5_Acq,F05,acq,48,3p,3,3,13564,correct,1,95,3,correct,1,3,correct,1,0,11.7111,3.484,-12.1292
F5_Acq,F05,acq,49,3o,3,3,8889,correct,1,97,3,correct,1,3,correct,1,0,-8.9889,-4.6244,-0.6098
F5_Acq,F05,acq,50,5n,5,5,21579,correct,1,99,5,correct,1,5,correct,1,0,,18.5719,
F5_Acq,F05,acq,51,1p,1,1,16570,correct,1,101,1,correct,1,1,correct,1,0,8.5784,,7.6028
F5_Acq,F05,acq,52,2b,2,2,12896,correct,1,103,2,correct,1,2,correct,1,0,-1.3569,-19.2702,-5.0244
F5_Acq,F05,acq,53,2c,2,2,7720,correct,1,105,2,correct,1,2,correct,1,0,-8.3629,,1.5359
F5_Acq,F05,acq,54,4p,4,4,19576,correct,1,107,4,correct,1,4,correct,1,0,-13.4761,1.8084,-13.4254
F5_Acq,F05,acq,55,1g,1,1,23583,correct,1,109,1,correct,1,1,correct,1,0,12.2363,3.149,13.9599
F5_Acq,F05,acq,56,3h,3,3,16570,correct,1,111,3,correct,1,3,correct,1,0,-20.3324,-27.3292,0.6515
F5_Acq,F05,acq,57,2f,2,2,10058,correct,1,113,2,correct,1,2,correct,1,0,0.1424,8.5735,-24.985
F5_Acq,F05,acq,58,5m,5,5,19575,correct,1,115,5,correct,1,5,correct,1,0,3.8195,1.079,-18.7838
F5_Acq,F05,acq,59,4n,4,4,8722,correct,1,117,4,correct,1,4,correct,1,0,2.9127,16.2869,-28.6923
F5_Acq,F05,acq,60,1i,1,1,22915,correct,1,119,1,correct,1,1,correct,1,0,,-2.6781,
F5_Acq,F05,acq,61,2l,2,2,14900,correct,1,121,2,correct,1,2,correct,1,0,-1.6458,,3.1875
F5_Acq,F05,acq,62,3b,3,3,9723,correct,1,123,3,correct,1,3,correct,1,0,-12.915,16.2951,-11.7465
F5_Acq,F05,acq,63,4e,4,4,13230,correct,1,125,4,correct,1,4,correct,1,0,-1.8895,8.0262,-10.6827
F5_Acq,F05,acq,64,5a,5,5,16737,correct,1,127,5,correct,1,5,correct,1,0,-1.6645,-31.44,-6.4624
F5_Acq,F05,acq,65,3a,3,3,22081,correct,1,129,3,correct,1,3,correct,1,0,6.1012,-9.7104,-7.3994
F5_Acq,F05,acq,66,4i,4,4,10558,correct,1,131,4,correct,1,4,correct,1,0,,-2.8125,-4.2473
F5_Acq,F05,acq,67,3k,3,3,11059,correct,1,133,3,correct,1,3,correct,1,0,-5.7116,,29.648
F5_Acq,F05,acq,68,5j,5,5,18573,correct,1,135,5,correct,1,5,correct,1,0,4.2345,-20.5808,-4.2896
F5_Acq,F05,acq,69,5c,5,5,8889,correct,1,137,5,correct,1,5,correct,1,0,4.1803,9.5796,-6.6074
F5_Acq,F05,acq,70,3c,3,3,16904,correct,1,139,3,correct,1,,,,,3.8392,12.1219,16.1389
F5_Acq,F05,acq,71,1e,1,1,19576,correct,1,141,1,correct,1,1,correct,1,0,-15.5109,-3.0904,-2.7505
F5_Acq,F05,acq,72,5d,5,5,17071,correct,1,143,5,correct,1,5,correct,1,0,-11.1504,9.1324,-9.635
F5_Acq,F05,acq,73,1a,1,1,22916,correct,1,145,1,correct,1,1,correct,1,0,12.8234,0.5891,8.1869
F5_Acq,F05,acq,74,1o,1,1,14733,correct,1,147,1,correct,1,1,correct,1,0,-3.3131,2.5886,12.3627
F5_Acq,F05,acq,75,5l,5,5,15568,correct,1,149,5,correct,1,5,correct,1,0,-13.7023,4.9578,15.3209
F5_Acq,F05,acq,76,2i,2,2,14566,correct,1,151,2,correct,1,,,,,7.1205,21.9404,0.1826
F5_Acq,F05,acq,77,1l,1,1,15401,correct,1,153,1,correct,1,1,correct,1,0,-10.5655,-9.3572,-6.7965
F5_Acq,F05,acq,78,1b,1,1,10892,correct,1,155,1,correct,1,,,,,-3.619,9.2099,5.9551
F5_Acq,F05,acq,79,5f,5,5,20243,correct,1,157,5,correct,1,,,,,-4.3108,20.9771,5.3543
F5_Acq,F05,acq,80,4d,4,4,10058,correct,1,159,4,correct,1,,,,,3.2777,3.8548,-9.4299
F6_Acq,F06,acq,1,1f,1,4,19909,incorrect,-1,1,,,,,,,,3.9039,22.0197,-10.0183
F6_Acq,F06,acq,2,2m,2,3,16737,incorrect,-1,3,,,,,,,,-16.3915,1.2633,4.3243
F6_Acq,F06,acq,3,5i,5,1,17405,incorrect,-1,5,,,,,,,,-10.014,9.0094,-31.4376
F6_Acq,F06,acq,4,3g,3,1,10893,incorrect,-1,7,,,,,,,,4.1021,4.4982,-23.8749
F6_Acq,F06,acq,5,3l,3,1,12896,incorrect,-1,9,1,incorrect,-1,3,correct,1,1,6.7192,-0.7245,-29.0267
F6_Acq,F06,acq,6,1d,1,1,12395,correct,1,11,4,incorrect,-1,1,correct,1,0,14.4227,-5.7192,0.9986
F6_Acq,F06,acq,7,2d,2,2,8221,correct,1,13,3,incorrect,-1,4,incorrect,-1,1,9.8864,-29.2913,6.7864
F6_Acq,F06,acq,8,4h,4,3,12896,incorrect,-1,15,,,,5,incorrect,-1,1,0.1336,-10.5858,-32.0821
F6_Acq,F06,acq,9,5g,5,3,16904,incorrect,-1,17,1,incorrect,-1,1,incorrect,-1,1,9.5246,-5.605,-9.6186
F6_Acq,F06,acq,10,3j,3,3,17405,correct,1,19,1,incorrect,-1,4,incorrect,-1,1,-14.806,-9.7367,-31.1511
F6_Acq,F06,acq,11,2k,2,4,25253,incorrect,-1,21,2,correct,1,2,correct,1,1,-11.6571,-11.6803,18.2874
F6_Acq,F06,acq,12,2j,2,2,26088,correct,1,23,4,incorrect,-1,4,incorrect,-1,1,-3.3814,-7.7775,-23.9485
F6_Acq,F06,acq,13,1m,1,1,18073,correct,1,25,1,correct,1,3,incorrect,-1,1,-5.8923,-7.9804,-24.6416
